,Gesture Name,joint_head_x,joint_head_y,joint_head_z,joint_neck_x,joint_neck_y,joint_neck_z,joint_torso_x,joint_torso_y,joint_torso_z,joint_waist_x,joint_waist_y,joint_waist_z,joint_left_collar_x,joint_left_collar_y,joint_left_collar_z,joint_left_shoulder_x,joint_left_shoulder_y,joint_left_shoulder_z,joint_left_elbow_x,joint_left_elbow_y,joint_left_elbow_z,joint_left_wrist_x,joint_left_wrist_y,joint_left_wrist_z,joint_left_hand_x,joint_left_hand_y,joint_left_hand_z,joint_right_collar_x,joint_right_collar_y,joint_right_collar_z,joint_right_shoulder_x,joint_right_shoulder_y,joint_right_shoulder_z,joint_right_elbow_x,joint_right_elbow_y,joint_right_elbow_z,joint_right_wrist_x,joint_right_wrist_y,joint_right_wrist_z,joint_right_hand_x,joint_right_hand_y,joint_right_hand_z,joint_left_hip_x,joint_left_hip_y,joint_left_hip_z,joint_left_knee_x,joint_left_knee_y,joint_left_knee_z,joint_left_ankle_x,joint_left_ankle_y,joint_left_ankle_z,joint_right_hip_x,joint_right_hip_y,joint_right_hip_z,joint_right_knee_x,joint_right_knee_y,joint_right_knee_z,joint_right_ankle_x,joint_right_ankle_y,joint_right_ankle_z
4854,Take SX,-297.154,325.557,2009.3,-296.626,206.09099999999998,1978.8,-303.064,-152.158,1972.88,-304.033,-342.23800000000006,1927.67,-298.186,119.27600000000001,1977.36,-139.92,109.65299999999999,2051.97,67.9402,52.7369,2228.25,166.301,301.11400000000003,2169.09,185.97299999999998,350.789,2157.26,-298.186,119.27600000000001,1977.36,-452.191,103.035,1912.55,-505.311,-166.44099999999997,1866.92,-493.059,-399.533,1724.16,-490.60900000000004,-446.151,1695.6,-189.24099999999999,-406.119,1932.01,-192.96099999999998,-807.432,1775.2,-192.96099999999998,-1212.68,1775.2,-417.719,-407.61300000000006,1912.43,-413.289,-768.664,1677.32,-413.289,-1173.91,1677.32
5206,Take SX,-376.31699999999995,285.915,2234.89,-379.793,164.104,2212.82,-406.14,-183.801,2219.01,-417.417,-378.93,2175.4,-386.35,77.5252,2214.36,-212.715,68.4713,2240.64,90.241,49.0225,2270.64,60.5133,307.311,2178.9,54.5677,358.969,2160.55,-386.35,77.5252,2214.36,-549.008,68.1787,2212.87,-617.413,-228.576,2195.05,-653.596,-471.514,2069.81,-660.832,-520.102,2044.76,-311.535,-455.38300000000004,2160.28,-330.61300000000006,-837.7330000000001,1967.9,-330.61300000000006,-1242.98,1967.9,-528.432,-447.70599999999996,2156.76,-557.194,-818.262,1943.62,-557.194,-1223.51,1943.62
574,Drop DX,323.957,273.449,2227.42,309.527,153.80100000000002,2196.39,264.83,-195.282,2196.31,253.967,-387.91,2145.74,298.666,68.9781,2196.37,472.46,53.2683,2201.85,553.005,-224.107,2224.31,604.405,-461.55,2133.71,614.685,-509.039,2115.59,298.666,68.9781,2196.37,130.94299999999998,85.1393,2205.17,-153.299,29.9823,2214.81,-200.875,132.639,1981.51,-210.39,153.17,1934.85,350.741,-466.434,2141.47,328.413,-864.0939999999999,1995.35,328.413,-1263.16,1995.35,143.55100000000002,-443.23400000000004,2128.75,132.02700000000002,-823.072,1940.14,132.02700000000002,-1222.14,1940.14
2835,Point At SX,13.9881,271.363,2352.91,11.0305,151.116,2315.18,6.945939999999999,-164.78,2252.51,-4.47398,-371.17199999999997,2215.91,9.93105,66.0866,2298.31,110.637,54.3238,2194.98,-105.443,105.581,2011.87,-338.865,161.042,1888.86,-431.75699999999995,183.113,1839.91,9.93105,66.0866,2298.31,-81.4774,21.0728,2406.12,-81.4774,-266.76,2406.12,-81.4774,-536.376,2406.12,-81.4774,-643.803,2406.12,108.535,-430.93,2175.18,-47.048,-723.1160000000001,1900.6,-47.048,-1127.68,1900.6,-119.865,-427.76800000000003,2252.82,-135.437,-809.683,2055.65,-135.437,-1214.25,2055.65
2587,Point At DX,209.12400000000002,191.37400000000002,2498.25,211.605,69.8853,2458.21,182.00099999999998,-287.262,2430.95,189.475,-478.38599999999997,2394.4,204.386,-17.2109,2451.56,342.12800000000004,-17.7263,2579.7,368.32,-315.126,2589.93,452.917,-565.401,2538.31,469.836,-615.456,2527.99,204.386,-17.2109,2451.56,36.3757,24.346999999999998,2376.41,111.35,140.495,2111.6,219.047,205.519,1873.62,240.58599999999998,218.523,1826.03,288.015,-551.472,2414.32,288.865,-972.0310000000001,2303.87,288.865,-1381.04,2303.87,79.0913,-531.616,2373.45,82.9553,-928.415,2195.67,82.9553,-1337.43,2195.67
5709,No Gesture,-397.11199999999997,416.751,1829.7,-390.03,293.098,1809.37,-376.44300000000004,-67.7574,1838.2,-366.56199999999995,-280.216,1790.36,-386.653,203.405,1816.54,-219.61599999999999,198.028,1826.56,-174.043,-86.395,1881.37,-137.119,-360.355,1841.31,-129.734,-415.147,1833.3,-386.653,203.405,1816.54,-555.717,188.78599999999997,1815.8,-608.442,-99.6545,1815.86,-613.102,-241.014,1574.99,-614.035,-269.286,1526.82,-251.71599999999998,-328.269,1787.29,-260.241,-739.1460000000001,1612.18,-260.241,-1159.33,1612.18,-478.76199999999994,-334.55699999999996,1790.25,-450.866,-744.8439999999999,1615.78,-450.866,-1165.03,1615.78
1300,Drop SX,-7.24207,251.19400000000002,2442.76,-20.7532,134.308,2420.51,-60.7677,-208.532,2390.71,-63.17,-407.212,2339.79,-30.6495,49.5182,2413.14,136.208,26.8828,2457.44,327.815,-89.1444,2640.28,581.814,-70.6546,2584.86,632.614,-66.9567,2573.78,-30.6495,49.5182,2413.14,-185.59599999999998,41.6176,2378.37,-273.311,-233.90200000000002,2379.39,-288.134,-451.01099999999997,2235.96,-291.098,-494.43300000000005,2207.27,30.8881,-500.44599999999997,2352.21,20.1005,-874.563,2150.69,20.1005,-1274.41,2150.69,-169.48,-476.73199999999997,2304.71,-62.6331,-800.841,2051.28,-62.6331,-1200.69,2051.28
5102,Take SX,97.5308,268.825,2409.83,97.1848,147.77700000000002,2372.96,67.3656,-211.796,2353.96,52.7403,-410.848,2305.7,90.0177,61.3533,2368.4,271.3,65.8463,2372.12,541.225,125.141,2253.61,445.908,372.209,2202.1,426.845,421.62300000000005,2191.8,90.0177,61.3533,2368.4,-65.5017,48.968999999999994,2401.24,-139.92,-241.618,2422.24,-199.55700000000002,-475.798,2302.31,-211.484,-522.635,2278.33,159.327,-491.54900000000004,2291.4,122.49,-885.9739999999999,2121.53,122.49,-1291.22,2121.53,-57.2493,-491.14099999999996,2302.93,-33.809,-850.3430000000001,2065.85,-33.809,-1255.59,2065.85
333,Drop DX,82.54700000000001,286.512,2171.68,95.461,164.97,2151.46,96.1291,-187.273,2168.33,92.7227,-378.608,2133.04,95.6228,79.6427,2155.55,264.753,70.3501,2118.42,333.77099999999996,-209.81400000000002,2139.19,345.316,-427.2,1994.22,347.624,-470.67800000000005,1965.22,95.6228,79.6427,2155.55,-72.1453,81.1647,2211.38,-350.06199999999995,21.846999999999998,2265.51,-455.13699999999994,91.2904,2036.28,-476.152,105.179,1990.44,194.058,-448.54900000000004,2120.72,190.139,-783.8710000000001,1861.58,190.139,-1182.52,1861.58,-10.8298,-441.037,2152.72,-10.8298,-864.841,2152.72,-10.8298,-1263.49,2152.72
5172,Take SX,-324.31,236.274,2465.59,-308.811,122.348,2455.72,-298.546,-230.96599999999998,2478.22,-296.507,-429.284,2442.78,-306.295,35.7196,2461.24,-130.461,45.8015,2478.56,161.908,55.2424,2473.33,129.035,326.457,2412.3,122.461,380.7,2400.1,-306.295,35.7196,2461.24,-477.07599999999996,23.0328,2459.41,-527.288,-265.184,2456.9,-570.9,-522.771,2356.36,-579.622,-574.288,2336.25,-171.18,-482.99800000000005,2424.91,-196.15,-792.3389999999999,2126.1,-196.15,-1197.59,2126.1,-413.07,-503.371,2451.55,-344.50800000000004,-878.622,2251.32,-344.50800000000004,-1283.87,2251.32
3235,Point At SX,81.9697,252.122,2459.71,70.5536,128.06,2426.09,14.1113,-224.44299999999998,2415.81,-9.11427,-424.915,2366.27,56.8806,42.6673,2423.6,215.428,10.4973,2408.21,238.514,-142.543,2147.86,230.588,-219.31400000000002,1891.47,229.002,-234.668,1840.19,56.8806,42.6673,2423.6,-97.6774,48.0913,2446.88,-193.125,-236.96900000000002,2483.81,-258.816,-480.889,2395.03,-285.118,-578.553,2359.48,89.9841,-512.096,2336.13,38.9211,-898.96,2157.32,38.9211,-1302.7,2157.32,-118.83200000000001,-509.34,2364.42,-175.63299999999998,-906.837,2212.73,-175.63299999999998,-1310.57,2212.73
4319,Take DX,300.566,360.99699999999996,1723.75,302.652,226.35,1685.84,300.995,-126.8,1669.59,303.126,-337.103,1624.02,302.235,137.57399999999998,1681.76,473.651,131.621,1689.15,538.419,-164.329,1693.49,554.278,-399.186,1562.33,557.4490000000001,-446.157,1536.09,302.235,137.57399999999998,1681.76,127.289,140.143,1692.29,-114.803,105.42,1513.44,-96.3708,367.353,1452.9,-92.6843,419.74,1440.79,409.63699999999994,-370.37199999999996,1630.69,387.791,-757.5260000000001,1420.95,387.791,-1172.25,1420.95,192.31099999999998,-360.92900000000003,1628.97,190.078,-760.164,1441.99,190.078,-1174.89,1441.99
4680,Take SX,185.53599999999997,287.337,2256.75,173.895,165.27700000000002,2231.57,153.89700000000002,-196.59900000000002,2251.73,144.91299999999998,-395.392,2211.13,169.085,78.2463,2236.42,345.74699999999996,78.6653,2272.55,623.7719999999999,115.17299999999999,2376.51,669.8660000000001,382.556,2355.49,679.084,436.033,2351.28,169.085,78.2463,2236.42,10.0892,56.54,2223.94,-62.8401,-233.14,2209.63,-84.2922,-476.211,2089.15,-88.5826,-524.826,2065.05,237.829,-500.619,2220.42,208.704,-917.83,2106.58,208.704,-1325.21,2106.58,33.1802,-473.42800000000005,2180.12,47.0563,-797.128,1892.21,47.0563,-1204.51,1892.21
2167,Point At DX,449.42800000000005,291.168,2197.54,465.45,167.343,2163.82,444.68800000000005,-190.512,2147.75,442.64599999999996,-384.441,2114.69,460.371,79.8029,2159.88,626.5790000000001,73.5488,2089.27,653.071,-212.93900000000002,2043.01,657.8710000000001,-468.569,1919.11,658.832,-519.695,1894.33,460.371,79.8029,2159.88,296.916,79.627,2228.77,41.3142,-50.5185,2280.22,-215.93099999999998,-96.5764,2168.75,-267.38,-105.788,2146.46,553.369,-454.14300000000003,2106.55,463.026,-809.198,1871.19,463.026,-1218.81,1871.19,341.994,-460.022,2151.48,341.994,-895.477,2151.48,341.994,-1305.09,2151.48
5473,Take SX,-9.204089999999999,239.053,2490.72,1.7253900000000002,125.035,2459.03,-2.16779,-223.71599999999998,2455.52,-14.3246,-428.666,2405.29,0.756387,38.2319,2458.16,183.85299999999998,53.542,2467.35,471.601,64.3652,2432.21,474.33099999999996,330.05400000000003,2412.3,474.87800000000004,383.19199999999995,2408.32,0.756387,38.2319,2458.16,-158.605,13.3478,2472.11,-241.304,-264.38,2485.48,-348.86400000000003,-487.779,2387.92,-370.376,-532.4580000000001,2368.41,92.7049,-500.462,2380.92,12.4502,-875.055,2184.22,12.4502,-1280.18,2184.22,-118.714,-509.841,2401.0,-137.77700000000002,-899.413,2218.45,-137.77700000000002,-1304.53,2218.45
6743,No Gesture,-279.553,446.075,1548.36,-274.435,325.731,1519.28,-270.433,-27.3772,1534.12,-271.688,-240.623,1493.29,-273.42,236.149,1523.04,-107.314,232.174,1532.78,-45.4566,-60.5034,1562.27,2.53525,-310.64799999999997,1433.45,12.1336,-360.67699999999996,1407.68,-273.42,236.149,1523.04,-439.86300000000006,228.81099999999998,1509.03,-506.55300000000005,-64.2474,1503.98,-531.193,-321.788,1383.41,-536.122,-373.296,1359.3,-160.109,-291.543,1501.11,-155.797,-700.645,1326.48,-155.797,-1119.08,1326.48,-382.925,-292.757,1496.73,-382.925,-737.596,1496.73,-382.925,-1156.03,1496.73
2697,Point At DX,468.837,294.903,2137.59,474.819,170.457,2117.13,451.17900000000003,-186.90400000000002,2122.54,430.874,-380.01,2086.67,469.04699999999997,83.2078,2118.45,640.188,68.5827,2092.82,688.5210000000001,-227.74599999999998,2062.29,696.931,-471.23,1919.55,698.613,-519.927,1891.0,469.04699999999997,83.2078,2118.45,294.57599999999996,97.2753,2138.89,118.6,165.61900000000003,1903.43,12.7812,274.199,1665.22,-8.38251,295.915,1617.58,542.39,-434.225,2087.62,437.811,-778.926,1845.83,437.811,-1187.02,1845.83,319.22,-436.88300000000004,2098.93,319.22,-870.721,2098.93,319.22,-1278.81,2098.93
4841,Take SX,-314.632,325.361,2077.66,-310.577,203.528,2057.89,-318.085,-150.731,2062.6,-317.051,-345.186,2022.0,-312.41700000000003,116.715,2059.04,-145.688,106.025,2102.09,70.5569,44.5487,2289.57,167.115,300.76099999999997,2221.62,186.426,352.004,2208.03,-312.41700000000003,116.715,2059.04,-471.735,98.5296,2017.24,-536.339,-180.378,1956.19,-514.741,-403.29400000000004,1784.64,-510.42199999999997,-447.87800000000004,1750.33,-205.174,-427.773,2024.78,-178.32,-824.8689999999999,1845.98,-178.32,-1230.12,1845.98,-423.44300000000004,-435.07,2002.16,-362.01,-827.743,1822.14,-362.01,-1232.99,1822.14
2061,Point At DX,443.955,280.434,2163.16,463.07199999999995,159.494,2122.38,453.593,-200.34799999999998,2120.54,447.673,-394.764,2092.98,460.77099999999996,72.149,2121.93,612.571,66.1971,2043.91,644.144,-224.64700000000002,2001.97,631.2230000000001,-459.76199999999994,1836.04,628.638,-506.784,1802.86,460.77099999999996,72.149,2121.93,315.783,59.8647,2197.16,218.1,-217.326,2228.29,43.7807,-433.635,2152.13,8.91693,-476.897,2136.9,554.91,-455.849,2070.77,428.94199999999995,-806.073,1848.56,428.94199999999995,-1213.82,1848.56,351.639,-470.73199999999997,2128.34,351.639,-904.21,2128.34,351.639,-1311.96,2128.34
2070,Point At DX,434.163,282.865,2185.16,453.466,159.446,2141.94,447.587,-204.283,2137.7,443.85699999999997,-400.083,2109.84,452.05300000000005,72.0158,2140.92,605.831,68.5484,2062.36,644.036,-224.088,2009.05,615.6709999999999,-470.07099999999997,1869.83,609.997,-519.2669999999999,1841.99,452.05300000000005,72.0158,2140.92,306.903,56.9421,2218.24,202.947,-212.701,2298.39,3.83397,-400.05,2221.26,-35.9886,-437.52,2205.83,552.253,-455.619,2086.99,430.845,-806.3689999999999,1862.39,430.845,-1214.45,1862.39,352.255,-473.926,2153.67,352.255,-907.7560000000001,2153.67,352.255,-1315.84,2153.67
3426,Point At SX,-106.93799999999999,241.011,2495.47,-118.807,128.24200000000002,2450.05,-126.43299999999999,-229.10299999999998,2431.74,-126.98700000000001,-422.046,2392.85,-120.661,41.3645,2445.6,29.8603,24.2411,2471.54,-156.126,-14.1894,2247.63,-330.68199999999996,-68.9247,2056.22,-401.765,-91.2142,1978.27,-120.661,41.3645,2445.6,-256.932,10.4811,2470.89,-290.191,-258.125,2584.68,-414.75699999999995,-485.039,2529.03,-439.67,-530.422,2517.9,-26.1276,-493.01199999999994,2348.49,-64.1471,-811.475,2059.58,-64.1471,-1217.52,2059.58,-221.50400000000002,-515.311,2411.37,-205.743,-904.323,2224.94,-205.743,-1310.37,2224.94
5534,Take SX,84.6637,293.92900000000003,2178.31,91.171,175.429,2145.98,73.4464,-181.767,2135.13,59.6896,-379.165,2093.86,86.8715,88.7834,2143.35,261.19599999999997,97.1142,2130.04,526.4169999999999,178.268,2044.53,471.38199999999995,423.51199999999994,1995.57,460.375,472.561,1985.78,86.8715,88.7834,2143.35,-59.0017,69.5874,2185.24,-103.13600000000001,-216.518,2206.14,-174.517,-448.037,2123.23,-188.793,-494.34,2106.65,168.234,-455.589,2073.17,137.25,-854.904,1911.99,137.25,-1259.93,1911.99,-49.6999,-459.798,2100.25,-95.2112,-861.9010000000001,1949.81,-95.2112,-1266.92,1949.81
5034,Take SX,106.76899999999999,263.433,2139.22,93.2785,144.985,2134.31,23.2005,-196.387,2149.8,6.45613,-385.591,2109.78,75.8329,60.0022,2138.17,256.642,39.6978,2161.35,528.239,-91.3009,2095.98,546.578,166.97400000000002,1999.3,550.246,218.628,1979.96,75.8329,60.0022,2138.17,-87.3113,68.7417,2143.18,-202.745,-216.424,2166.72,-279.455,-457.01300000000003,2054.37,-294.797,-505.131,2031.9,108.95,-454.92400000000004,2092.28,97.6924,-822.804,1868.36,97.6924,-1228.05,1868.36,-99.2187,-455.574,2110.28,-78.0771,-861.459,1967.42,-78.0771,-1266.71,1967.42
4659,Take SX,-48.2202,294.79,2207.9,-44.765,174.437,2180.42,-46.513999999999996,-189.063,2185.95,-45.2536,-384.244,2146.36,-45.1865,86.8255,2181.75,127.03399999999999,88.9984,2225.98,411.517,112.837,2312.98,444.85400000000004,379.903,2249.9,451.522,433.31699999999995,2237.28,-45.1865,86.8255,2181.75,-210.611,68.3127,2169.34,-271.717,-223.57,2157.57,-281.198,-458.955,2012.94,-283.095,-506.033,1984.01,74.8611,-467.43199999999996,2154.58,100.904,-880.865,2020.26,100.904,-1289.76,2020.26,-159.874,-477.48199999999997,2142.3,84.5227,-642.617,1821.91,84.5227,-1051.51,1821.91
615,Drop DX,406.87,330.48199999999997,1914.01,419.316,207.421,1886.9,412.476,-136.065,1897.0,410.202,-321.045,1863.09,417.61400000000003,121.959,1889.41,578.663,108.859,1828.55,615.827,-169.65599999999998,1787.68,589.903,-390.17,1629.02,584.7180000000001,-434.273,1597.29,417.61400000000003,121.959,1889.41,261.635,115.912,1959.52,33.2336,37.6683,2108.96,-111.064,132.804,1897.77,-139.924,151.83100000000002,1855.54,517.126,-379.211,1834.38,459.0,-695.927,1559.14,459.0,-1094.99,1559.14,306.385,-390.10699999999997,1878.88,325.552,-767.872,1688.15,325.552,-1166.94,1688.15
4817,Take SX,-65.3681,271.807,2240.94,-58.2374,156.703,2230.77,-98.7476,-197.549,2241.56,-115.057,-399.01199999999994,2208.91,-68.0992,70.4639,2233.4,101.509,65.4276,2270.78,377.94699999999995,10.5272,2356.21,418.26300000000003,271.415,2271.21,426.327,323.593,2254.22,-68.0992,70.4639,2233.4,-220.813,62.0761,2222.65,-303.265,-220.636,2224.96,-335.23,-460.31699999999995,2089.15,-341.62300000000005,-508.25300000000004,2061.99,-7.036969999999999,-475.478,2215.36,-12.8541,-885.262,2099.17,-12.8541,-1290.51,2099.17,-226.678,-473.249,2198.9,-263.938,-824.4119999999999,1960.67,-263.938,-1229.66,1960.67
4533,Take DX,178.717,298.656,2103.12,183.287,176.321,2069.64,173.203,-178.345,2049.15,167.13400000000001,-380.06699999999995,2005.61,180.77900000000002,88.1056,2064.54,357.611,79.2279,2043.34,416.55199999999996,-215.512,2025.79,442.78,-464.95599999999996,1889.88,448.026,-514.844,1862.7,180.77900000000002,88.1056,2064.54,1.73012,98.3258,2107.86,-297.85,109.145,2135.94,-311.79400000000004,392.43800000000005,2105.41,-314.58299999999997,449.096,2099.31,273.76,-429.611,2001.07,240.158,-797.747,1765.13,240.158,-1210.27,1765.13,58.8093,-422.30400000000003,2023.11,58.8093,-860.85,2023.11,58.8093,-1273.37,2023.11
6128,No Gesture,-14.0681,432.814,1703.06,-10.0865,302.52,1687.07,9.0964,-52.5754,1715.86,16.4922,-248.06400000000002,1668.82,-5.28207,213.584,1694.28,158.822,206.949,1690.35,234.952,-95.2536,1695.33,253.618,-318.339,1526.24,257.35200000000003,-362.95599999999996,1492.42,-5.28207,213.584,1694.28,-174.043,200.386,1706.09,-241.269,-103.44200000000001,1688.31,-274.96299999999997,-339.599,1540.65,-281.702,-386.83,1511.12,138.332,-307.85,1652.69,143.312,-685.627,1444.17,143.312,-1102.62,1444.17,-102.656,-312.637,1654.77,-63.8474,-709.2439999999999,1489.18,-63.8474,-1126.23,1489.18
6290,No Gesture,-125.993,394.11,1997.86,-123.554,275.119,1985.35,-121.12799999999999,-85.5504,2011.91,-114.45700000000001,-296.82,1969.47,-122.958,186.49099999999999,1991.88,37.9699,172.359,2019.99,93.6744,-109.65899999999999,2083.69,158.108,-376.848,2022.78,170.995,-430.286,2010.6,-122.958,186.49099999999999,1991.88,-292.07099999999997,179.187,1969.61,-355.615,-103.29700000000001,1916.13,-360.64099999999996,-346.574,1774.55,-361.64599999999996,-395.22900000000004,1746.24,-1.15,-377.782,1964.76,0.5811729999999999,-786.8810000000001,1800.39,0.5811729999999999,-1201.6,1800.39,-226.58599999999998,-378.04699999999997,1963.81,-167.515,-789.262,1816.18,-167.515,-1203.98,1816.18
1189,Drop SX,-115.60799999999999,354.30300000000005,1740.78,-111.08200000000001,225.49599999999998,1722.24,-117.024,-119.09299999999999,1732.14,-113.537,-305.66900000000004,1690.66,-112.56200000000001,139.691,1724.71,56.7098,130.231,1754.29,258.243,45.2667,1934.18,457.416,96.7253,1773.83,497.251,107.01700000000001,1741.76,-112.56200000000001,139.691,1724.71,-278.131,129.8,1687.7,-344.16900000000004,-145.31799999999998,1675.7,-331.54,-368.217,1540.84,-329.015,-412.796,1513.87,-3.0341299999999998,-371.31800000000004,1692.06,-21.6346,-770.305,1556.2,-21.6346,-1170.95,1556.2,-225.33900000000003,-364.19,1668.3,-206.995,-730.2410000000001,1459.34,-206.995,-1130.88,1459.34
5015,Take SX,-50.8227,307.645,2034.22,-57.1628,179.418,2005.98,-94.9071,-168.40099999999998,1992.94,-103.279,-355.82199999999995,1939.52,-66.525,93.1438,2002.74,107.531,71.6455,2022.07,394.18699999999995,-32.7322,2007.1,399.426,233.227,1928.76,400.474,286.41900000000004,1913.09,-66.525,93.1438,2002.74,-233.011,89.7668,1999.82,-336.296,-197.588,1992.77,-361.93699999999995,-415.49800000000005,1823.19,-367.065,-459.08,1789.28,9.89847,-413.221,1925.9,-0.7702060000000001,-766.165,1679.55,-0.7702060000000001,-1171.41,1679.55,-215.49,-417.673,1930.18,-109.69,-782.066,1726.72,-109.69,-1187.32,1726.72
3114,Point At SX,-135.33100000000002,308.69,2089.9,-134.252,188.764,2061.01,-158.72299999999998,-163.476,2037.15,-167.43099999999998,-356.42800000000005,1991.4,-140.208,103.03200000000001,2055.2,30.6253,110.486,2083.7,322.642,153.667,2063.62,573.052,230.394,1978.68,623.134,245.739,1961.69,-140.208,103.03200000000001,2055.2,-291.327,93.4076,2068.83,-387.879,-186.101,2059.14,-397.853,-419.814,1913.93,-399.847,-466.556,1884.89,-61.7584,-430.18800000000005,1985.39,-61.7097,-835.025,1851.92,-61.7097,-1236.98,1851.92,-277.71,-423.4,1980.74,-291.405,-792.075,1767.2,-291.405,-1194.03,1767.2
6770,No Gesture,52.036,431.35,1869.23,45.111999999999995,303.232,1840.3,9.09171,-51.2762,1859.38,-1.10155,-250.08,1829.01,36.061,214.15200000000002,1845.09,207.218,191.64700000000002,1832.87,253.856,-114.97399999999999,1854.16,289.65,-368.48,1743.6,296.809,-419.18199999999996,1721.49,36.061,214.15200000000002,1845.09,-132.017,219.102,1858.52,-211.965,-79.7974,1888.72,-259.546,-321.04200000000003,1757.16,-269.062,-369.291,1730.85,108.602,-323.755,1827.57,55.4629,-683.331,1571.13,55.4629,-1101.77,1571.13,-114.662,-318.77099999999996,1835.56,-26.2281,-706.921,1637.07,-26.2281,-1125.36,1637.07
4756,Take SX,89.2489,274.012,2233.29,114.7,161.566,2185.47,124.90700000000001,-185.57,2174.41,116.491,-379.983,2128.74,117.251,74.8067,2182.7,252.327,103.89299999999999,2091.54,410.64599999999996,208.265,1858.69,305.562,459.144,1861.23,284.545,509.319,1861.74,117.251,74.8067,2182.7,15.4557,62.9816,2292.81,-34.3461,-228.732,2343.77,-143.04,-473.656,2297.01,-164.778,-522.641,2287.65,206.485,-417.565,2086.81,86.4332,-730.921,1816.65,86.4332,-1136.17,1816.65,32.61,-430.709,2168.98,32.61,-861.513,2168.98,32.61,-1266.76,2168.98
6,Drop DX,151.019,298.61,2105.73,161.164,177.558,2078.85,148.44299999999998,-187.055,2085.83,148.721,-378.94800000000004,2057.09,158.112,90.0755,2080.52,328.345,76.3753,2045.3,385.718,-208.382,2042.01,384.63,-463.906,1914.3,384.412,-515.011,1888.75,158.112,90.0755,2080.52,-9.458210000000001,92.9281,2133.98,-250.72099999999998,23.4779,2280.12,-336.517,113.611,2022.98,-353.676,131.637,1971.55,258.13,-449.733,2061.13,223.81400000000002,-854.307,1906.18,223.81400000000002,-1262.88,1906.18,34.5131,-438.463,2067.76,6.60647,-854.16,1944.14,6.60647,-1262.73,1944.14
4389,Take DX,-113.285,264.681,2111.07,-104.603,141.595,2085.01,-54.9767,-206.343,2080.98,-37.071,-414.707,2031.36,-92.0705,53.7263,2083.99,71.8822,65.4651,2117.44,173.796,-212.495,2146.0,215.847,-450.152,2016.04,224.257,-497.684,1990.05,-92.0705,53.7263,2083.99,-269.078,38.7393,2065.93,-482.116,-63.6106,1885.37,-502.791,200.12900000000002,1813.58,-506.926,252.877,1799.22,74.6496,-431.121,2038.0,71.9261,-794.49,1789.3,71.9261,-1208.71,1789.3,-148.30100000000002,-438.934,2023.45,-75.9638,-806.5210000000001,1792.05,-75.9638,-1220.74,1792.05
307,Drop DX,372.974,325.882,1894.49,386.017,202.27700000000002,1867.29,387.131,-138.44299999999998,1917.1,375.911,-332.085,1891.86,386.293,117.699,1879.66,528.7130000000001,112.859,1789.78,578.957,-164.06799999999998,1753.52,564.933,-389.164,1612.91,562.128,-434.18300000000005,1584.79,386.293,117.699,1879.66,250.952,122.01700000000001,1965.69,95.15299999999999,32.2511,2185.23,-133.783,91.6284,2063.99,-179.57,103.50399999999999,2039.75,471.784,-391.839,1867.46,394.19199999999995,-735.5,1627.27,394.19199999999995,-1134.39,1627.27,279.772,-394.43,1912.94,279.772,-820.828,1912.94,279.772,-1219.71,1912.94
